Provider,NumClaims,NumUniqueBeneficiaries,InscClaimAmtReimbursed_Mean,InscClaimAmtReimbursed_Max,DeductibleAmtPaid_Mean,DeductibleAmtPaid_Max,IPAnnualReimbursementAmt_Mean,IPAnnualDeductibleAmt_Mean,OPAnnualReimbursementAmt_Mean,OPAnnualDeductibleAmt_Mean,ClaimDuration_Mean,ClaimDuration_Max,proc_count_Mean,proc_count_Max,diag_count_Mean,diag_count_Max,Age_Mean,RenalDiseaseIndicator_Sum,HasAttendingPhysician_Sum,HasOperatingPhysician_Sum,HasOtherPhysician_Sum,UniquePhysicianCount_Sum,SamePhysicianAllRoles_Sum,IsDeceased_Sum,ChronicCond_Alzheimer_Sum,ChronicCond_Heartfailure_Sum,ChronicCond_KidneyDisease_Sum,ChronicCond_Cancer_Sum,ChronicCond_ObstrPulmonary_Sum,ChronicCond_Depression_Sum,ChronicCond_Diabetes_Sum,ChronicCond_IschemicHeart_Sum,ChronicCond_Osteoporasis_Sum,ChronicCond_rheumatoidarthritis_Sum,ChronicCond_stroke_Sum,ClaimsPerBeneficiary,ReimbursementToDeductibleRatio,DeceasedPatientRate
PRV51379,22,22,879.0909090909091,10000,98.0,1068.0,8027.272727272727,631.0909090909091,3375.4545454545455,810.9090909090909,0.22727272727272727,3,0.0,0,2.6363636363636362,9,71.63636363636364,5,22,2,7,29,1,0,5,14,9,3,5,10,16,18,7,8,2,1.0,8.879706152433425,0.0
PRV51380,8,8,6445.0,25000,534.0,1068.0,6980.0,667.5,2068.75,525.0,2.25,7,0.625,3,6.0,9,75.0,1,8,4,3,12,2,0,5,5,3,0,2,3,5,5,3,4,0,1.0,12.046728971962617,0.0
PRV51382,16,16,427.5,5300,5.625,90.0,6421.875,534.0,1380.0,371.25,2.6875,20,0.0,0,3.0625,10,72.5,1,15,5,6,17,8,0,7,10,7,2,7,5,10,15,6,6,0,1.0,64.52830188679245,0.0
PRV51383,77,77,1408.9610389610389,32000,126.12987012987013,1068.0,5968.311688311688,679.6363636363636,2507.7922077922076,728.0519480519481,1.7142857142857142,20,0.03896103896103896,1,3.3896103896103895,9,72.81818181818181,16,77,17,35,116,6,0,34,48,36,17,26,36,63,62,34,33,11,1.0,11.082848094800285,0.0
PRV51386,382,274,260.0,3300,3.481675392670157,100.0,5633.664921465968,597.4240837696335,2474.8429319371726,796.7539267015707,1.450261780104712,20,0.0,0,2.8141361256544504,10,74.18586387434554,80,382,76,158,488,97,4,154,219,143,47,109,149,272,276,108,134,38,1.3941605839416058,58.01401869158879,0.014598540145985401
PRV51387,59,51,1939.322033898305,21000,235.66101694915255,1068.0,4939.661016949152,759.1186440677966,3287.2881355932204,881.1864406779661,1.2881355932203389,20,0.1864406779661017,2,3.9322033898305087,10,73.03389830508475,14,59,20,14,77,11,1,26,46,28,13,19,36,45,49,26,24,7,1.1568627450980393,8.194514072906967,0.0196078431372549
PRV51388,86,81,2221.046511627907,57000,177.0,1068.0,5911.395348837209,737.7209302325581,3068.6046511627906,743.0232558139535,2.4186046511627906,20,0.10465116279069768,2,3.558139534883721,10,69.87209302325581,16,86,21,30,125,6,1,40,51,38,14,31,35,62,69,26,33,5,1.0617283950617284,12.477789391168017,0.012345679012345678
PRV51389,79,77,1942.6582278481012,19000,244.1012658227848,1068.0,4830.7594936708865,608.3544303797469,1551.139240506329,460.37974683544303,2.3037974683544302,35,0.17721518987341772,2,4.0,10,72.77215189873418,10,79,24,30,124,7,0,20,48,23,9,26,30,56,60,24,25,5,1.025974025974026,7.925941228115478,0.0
PRV51390,275,253,5844.581818181819,57000,629.7672727272727,1068.0,11079.381818181819,1177.6727272727273,1861.5272727272727,512.8363636363637,4.330909090909091,35,0.4618181818181818,3,6.036363636363636,10,73.50909090909092,49,275,122,48,330,107,4,130,189,146,39,110,134,211,232,87,90,27,1.0869565217391304,9.265829206565165,0.015810276679841896
PRV51391,177,166,815.819209039548,17300,73.9322033898305,1068.0,4519.661016949152,544.090395480226,2349.6610169491523,749.54802259887,1.4519774011299436,20,0.03389830508474576,2,3.1299435028248586,9,73.28248587570621,39,177,35,63,243,25,1,73,106,70,22,45,78,120,130,73,54,14,1.0662650602409638,10.887431199577772,0.006024096385542169
PRV51392,17,15,97.6470588235294,500,2.9411764705882355,50.0,7090.588235294118,1068.0,1426.4705882352941,375.88235294117646,1.7058823529411764,20,0.0,0,2.588235294117647,6,77.3529411764706,7,17,1,7,17,8,0,6,6,12,2,7,12,14,13,6,5,2,1.1333333333333333,24.77611940298507,0.0
PRV51393,910,329,996.010989010989,94000,78.49450549450549,1068.0,4370.450549450549,394.44395604395606,1634.6923076923076,536.3626373626373,1.589010989010989,35,0.05824175824175824,3,3.0406593406593405,10,75.25054945054946,134,907,160,348,1117,250,5,359,494,347,87,268,348,626,616,287,258,61,2.765957446808511,12.529306054741498,0.015197568389057751
PRV51394,4,4,115.0,400,0.0,0.0,0.0,0.0,990.0,230.0,0.0,0,0.0,0,1.5,2,72.75,0,4,1,0,4,1,0,1,2,2,0,0,0,2,3,0,0,0,1.0,115.0,0.0
PRV51395,20,20,520.0,3300,0.0,0.0,4420.0,320.4,3876.5,1015.5,2.5,20,0.0,0,3.35,9,71.8,2,20,5,7,23,5,0,7,11,9,3,8,10,15,15,5,4,3,1.0,520.0,0.0
PRV51396,44,43,398.1818181818182,6000,72.81818181818181,1068.0,3131.3636363636365,358.0,1826.8181818181818,531.1363636363636,1.75,20,0.0,0,2.909090909090909,9,73.38636363636364,6,44,8,14,57,5,2,11,25,9,4,11,17,32,32,16,10,5,1.0232558139534884,5.394088669950739,0.046511627906976744
PRV51397,40,40,446.75,3300,0.0,0.0,6091.75,480.6,1648.5,520.0,0.75,20,0.0,0,2.75,8,75.825,7,40,7,17,49,11,0,15,19,18,5,13,14,29,31,14,10,3,1.0,446.75,0.0
PRV51398,86,59,360.93023255813955,4000,14.395348837209303,1068.0,4881.627906976744,571.2558139534884,2167.7906976744184,597.6744186046511,1.3953488372093024,20,0.0,0,3.0,10,75.46511627906976,13,85,15,27,99,23,0,34,58,35,12,23,32,69,65,34,26,12,1.4576271186440677,23.444108761329304,0.0
PRV51399,211,199,4005.071090047393,103000,329.13744075829385,1068.0,7447.1563981042655,900.4549763033175,2664.5023696682465,577.5924170616114,2.5165876777251186,21,0.23222748815165878,3,4.341232227488152,10,72.32701421800948,35,208,69,55,292,34,1,85,121,94,38,67,95,160,166,78,78,22,1.0603015075376885,12.13152643592357,0.005025125628140704
PRV51401,42,42,2179.0476190476193,27000,181.57142857142858,1068.0,8884.761904761905,846.1904761904761,2958.3333333333335,896.9047619047619,3.357142857142857,24,0.19047619047619047,3,3.6904761904761907,9,70.11904761904762,11,42,14,14,62,6,0,17,26,22,6,12,18,35,34,18,16,5,1.0,11.93531559728743,0.0
PRV51403,114,101,2429.9122807017543,57000,97.80701754385964,1068.0,9689.035087719298,875.2631578947369,2112.1929824561403,680.3508771929825,1.7719298245614035,20,0.12280701754385964,3,2.754385964912281,9,74.28070175438596,23,114,20,31,151,10,1,33,75,48,15,37,50,80,89,39,49,6,1.1287128712871286,24.592507102272727,0.009900990099009901
PRV51404,59,59,497.45762711864404,12000,23.1864406779661,1068.0,3366.6101694915255,375.52542372881356,2120.169491525424,453.5593220338983,1.3220338983050848,20,0.01694915254237288,1,3.135593220338983,10,72.91525423728814,10,59,18,34,98,9,1,22,35,22,9,13,24,41,42,17,22,3,1.0,20.567624386825507,0.01694915254237288
PRV51405,49,47,483.8775510204082,5000,43.59183673469388,1068.0,3105.714285714286,414.1224489795918,2127.1428571428573,608.5714285714286,0.7959183673469388,20,0.0,0,2.857142857142857,9,71.12244897959184,8,48,9,16,55,14,0,20,26,12,3,13,22,34,43,15,14,2,1.0425531914893618,10.8512585812357,0.0
PRV51406,29,29,3595.1724137931033,46000,257.7931034482759,1068.0,7625.517241379311,847.0344827586207,3404.8275862068967,1014.4827586206897,3.0,20,0.1724137931034483,2,4.551724137931035,10,72.44827586206897,7,29,7,4,35,5,0,16,16,14,4,11,14,22,24,10,9,2,1.0,13.892071952031978,0.0
PRV51408,15,15,92.66666666666667,600,0.0,0.0,4981.333333333333,356.0,1392.6666666666667,465.3333333333333,0.3333333333333333,5,0.0,0,2.066666666666667,4,76.06666666666666,1,14,2,2,14,4,0,5,6,4,2,3,4,9,11,5,3,0,1.0,92.66666666666667,0.0
PRV51409,4,4,75.0,100,0.0,0.0,0.0,0.0,1310.0,395.0,0.0,0,0.0,0,2.25,3,59.0,0,4,0,3,7,0,0,1,2,2,0,2,3,4,3,1,2,0,1.0,75.0,0.0
PRV51410,628,186,282.7229299363057,8010,3.0573248407643314,200.0,3475.6528662420383,343.20382165605093,2566.3216560509554,698.7420382165606,1.4426751592356688,20,0.0015923566878980893,1,2.5812101910828025,10,75.14808917197452,123,627,103,231,903,35,12,217,357,297,100,219,271,431,511,221,227,111,3.3763440860215055,69.68210361067503,0.06451612903225806
PRV51412,5,5,88.0,200,0.0,0.0,3864.0,213.6,1072.0,638.0,0.0,0,0.0,0,2.6,4,85.4,0,5,1,3,9,0,0,2,3,2,3,1,1,3,3,4,0,0,1.0,88.0,0.0
PRV51414,28,28,1079.642857142857,17000,114.42857142857143,1068.0,12086.785714285714,1029.857142857143,3833.9285714285716,922.8571428571429,1.6428571428571428,20,0.07142857142857142,2,4.035714285714286,9,71.82142857142857,10,28,5,15,46,0,0,13,22,17,3,11,17,25,19,9,9,2,1.0,9.353341584158416,0.0
PRV51415,51,50,1248.8235294117646,10000,147.9607843137255,1068.0,3134.901960784314,439.7647058823529,3412.9411764705883,983.9215686274509,2.6470588235294117,20,0.13725490196078433,1,3.1176470588235294,10,72.19607843137256,11,51,16,16,70,11,0,22,33,22,8,11,14,38,41,18,22,5,1.02,8.383572462814268,0.0
PRV51416,81,79,316.5432098765432,2300,3.45679012345679,100.0,3720.864197530864,450.320987654321,2576.6666666666665,730.3703703703703,2.6419753086419755,20,0.0,0,2.2222222222222223,9,72.23456790123457,15,81,14,0,81,14,1,36,50,33,5,20,31,56,56,21,21,8,1.0253164556962024,71.02493074792244,0.012658227848101266
PRV51418,61,61,3103.934426229508,35000,303.04918032786884,1068.0,8025.573770491803,717.8360655737705,1806.2295081967213,535.9016393442623,3.4098360655737703,32,0.22950819672131148,2,4.180327868852459,10,71.80327868852459,13,61,13,18,83,6,1,29,37,26,8,24,28,44,45,24,19,10,1.0,10.208659082331375,0.01639344262295082
PRV51419,65,64,480.7692307692308,11000,33.784615384615385,1068.0,5577.384615384615,607.9384615384615,1829.076923076923,547.8461538461538,1.7076923076923076,20,0.015384615384615385,1,2.5538461538461537,9,75.43076923076923,12,65,14,30,94,10,0,20,38,25,14,23,26,47,45,19,24,3,1.015625,13.821318000884563,0.0
PRV51421,139,135,6365.323741007194,57000,638.8776978417267,1068.0,12847.48201438849,1380.4892086330935,2151.9424460431655,648.1294964028777,4.676258992805756,35,0.4748201438848921,4,5.661870503597123,10,73.64028776978417,29,138,57,36,208,19,0,67,94,64,17,47,69,105,112,41,49,14,1.0296296296296297,9.947719325860382,0.0
PRV51422,25,25,1957.2,15000,175.28,1068.0,11158.4,823.68,4200.0,1584.4,5.8,20,0.16,3,3.64,9,75.32,10,25,5,6,34,0,0,12,20,13,3,11,16,21,23,9,8,4,1.0,11.10279101429544,0.0
PRV51423,1,1,50.0,50,100.0,100.0,0.0,0.0,3440.0,1710.0,0.0,0,0.0,0,5.0,5,98.0,0,1,1,0,2,0,0,0,1,1,1,1,0,1,1,0,0,0,1.0,0.49504950495049505,0.0
PRV51424,86,82,345.0,6000,15.674418604651162,1068.0,4920.46511627907,483.5348837209302,2557.3255813953488,710.6976744186046,1.2674418604651163,20,0.0,0,2.5930232558139537,9,73.56976744186046,20,86,18,29,110,15,0,35,48,29,11,25,37,56,67,25,32,8,1.048780487804878,20.690376569037657,0.0
PRV51425,33,33,787.5757575757576,5700,97.0909090909091,1068.0,3890.3030303030305,879.3939393939394,3223.030303030303,966.060606060606,1.1515151515151516,20,0.030303030303030304,1,3.393939393939394,9,73.0,5,33,7,18,44,9,0,18,15,15,2,10,17,26,21,17,9,8,1.0,8.02903923385851,0.0
PRV51426,206,91,704.3689320388349,49000,33.8252427184466,1068.0,3537.5728155339807,698.1165048543689,2036.3592233009708,615.9223300970874,1.1359223300970873,20,0.019417475728155338,1,2.854368932038835,10,72.39805825242719,30,206,34,71,248,56,3,102,128,94,41,53,80,160,157,87,54,21,2.2637362637362637,20.225815444661276,0.03296703296703297
PRV51427,58,56,1013.2758620689655,11000,95.0,1068.0,4833.9655172413795,534.0,2404.655172413793,623.7931034482758,1.9137931034482758,20,0.05172413793103448,2,3.1724137931034484,9,72.5,14,58,9,19,79,7,0,20,35,21,7,18,26,41,44,17,18,3,1.0357142857142858,10.554956896551724,0.0
PRV51428,66,66,727.8787878787879,11000,65.93939393939394,1068.0,5862.121212121212,598.7272727272727,2573.6363636363635,815.4545454545455,1.2121212121212122,20,0.015151515151515152,1,3.3484848484848486,9,75.57575757575758,15,65,13,21,95,3,0,26,45,30,9,28,29,42,54,16,22,5,1.0,10.873698506111364,0.0
PRV51429,10,10,110.0,500,0.0,0.0,600.0,106.8,671.0,474.0,0.0,0,0.0,0,2.4,5,66.5,2,10,1,4,14,0,0,3,2,1,2,0,2,4,7,3,3,0,1.0,110.0,0.0
PRV51430,112,101,1908.0357142857142,37000,157.57142857142858,1068.0,4776.964285714285,558.9642857142857,1782.767857142857,479.19642857142856,1.6517857142857142,20,0.10714285714285714,3,3.1517857142857144,10,75.57142857142857,10,112,24,41,155,19,0,44,62,41,11,35,38,83,79,41,36,10,1.108910891089109,12.032657657657657,0.0
PRV51431,49,42,4831.0204081632655,23000,529.2244897959183,1068.0,9743.469387755102,1068.0,2627.5510204081634,692.2448979591836,5.448979591836735,23,0.3469387755102041,3,5.510204081632653,10,76.14285714285714,15,48,14,11,62,10,0,23,22,29,13,17,16,37,40,24,19,4,1.1666666666666667,9.111273623032217,0.0
PRV51432,23,23,2576.9565217391305,24000,331.1304347826087,1068.0,6111.304347826087,789.3913043478261,1102.608695652174,471.7391304347826,0.8260869565217391,4,0.34782608695652173,3,3.869565217391304,10,71.69565217391305,0,23,9,11,37,5,0,10,14,5,4,3,11,14,17,10,9,3,1.0,7.758868961906009,0.0
PRV51433,1610,862,282.37888198757764,3300,2.900621118012422,200.0,4492.229813664596,505.5453416149068,2285.3229813664598,670.5900621118012,1.5627329192546584,20,0.0006211180124223603,1,2.6142857142857143,10,73.4751552795031,325,1605,291,614,2369,106,11,600,909,712,225,485,724,1157,1221,542,494,180,1.8677494199535962,72.39331210191084,0.012761020881670533
PRV51434,102,97,2749.901960784314,53000,243.5686274509804,1068.0,9294.607843137255,856.156862745098,2394.4117647058824,651.6666666666666,1.9411764705882353,35,0.19607843137254902,2,4.127450980392157,10,73.74509803921569,23,100,29,33,150,7,2,49,68,51,18,32,45,74,77,29,30,12,1.0515463917525774,11.243886795478234,0.020618556701030927
PRV51435,23,23,1461.7391304347825,10000,278.60869565217394,1068.0,5849.130434782609,510.7826086956522,1603.4782608695652,613.0434782608696,1.434782608695652,20,0.08695652173913043,1,4.043478260869565,10,77.34782608695652,3,23,7,6,33,2,0,7,13,8,2,6,6,13,16,6,7,2,1.0,5.227802830041983,0.0
PRV51436,120,116,1611.75,25000,226.41666666666666,1068.0,7983.666666666667,796.4666666666667,1872.4166666666667,591.0,2.033333333333333,20,0.125,2,3.808333333333333,10,75.05833333333334,22,119,22,45,183,2,0,48,72,53,18,36,65,91,96,42,34,14,1.0344827586206897,7.087211432759252,0.0
PRV51437,2,2,440.0,800,0.0,0.0,0.0,0.0,2950.0,760.0,0.0,0,0.0,0,2.0,3,75.0,0,2,0,1,2,1,0,1,2,0,1,0,1,2,2,1,1,0,1.0,440.0,0.0
PRV51438,9,9,2167.777777777778,9000,237.33333333333334,1068.0,17253.333333333332,1186.6666666666667,3231.1111111111113,1034.4444444444443,5.0,20,0.0,0,3.3333333333333335,9,73.88888888888889,2,9,2,2,10,2,0,2,6,3,2,1,4,6,6,1,6,3,1.0,9.095571095571096,0.0
PRV51439,42,41,358.0952380952381,3300,5.0,100.0,3389.5238095238096,315.42857142857144,3183.3333333333335,1046.1904761904761,0.38095238095238093,7,0.0,0,2.9047619047619047,9,76.16666666666667,14,42,10,13,53,12,1,10,25,14,4,13,21,30,32,19,14,3,1.024390243902439,59.68253968253968,0.024390243902439025
PRV51440,71,71,1498.3098591549297,20000,91.66197183098592,1068.0,3859.718309859155,563.943661971831,2591.4084507042253,715.7746478873239,2.4788732394366195,20,0.08450704225352113,2,3.380281690140845,10,77.09859154929578,12,70,17,24,90,15,1,30,39,23,8,18,24,46,51,31,20,8,1.0,16.169630642954857,0.014084507042253521
PRV51441,85,79,342.70588235294116,3300,3.411764705882353,100.0,3345.294117647059,435.01176470588234,2534.705882352941,632.4705882352941,1.8235294117647058,20,0.0,0,2.7529411764705882,9,74.87058823529412,15,85,11,34,96,29,0,28,39,27,11,19,32,51,59,30,28,8,1.0759493670886076,77.67999999999999,0.0
PRV51442,6,6,4328.333333333333,21000,356.0,1068.0,4513.333333333333,534.0,3845.0,1245.0,1.3333333333333333,5,0.0,0,3.5,9,77.5,1,6,0,4,9,1,0,4,1,2,0,1,3,4,4,2,2,0,1.0,12.124183006535947,0.0
PRV51443,73,72,464.3835616438356,8000,33.23287671232877,1068.0,3267.3972602739727,325.972602739726,3603.8356164383563,1029.041095890411,1.6575342465753424,20,0.0273972602739726,1,2.6575342465753424,9,72.87671232876713,17,72,13,27,91,17,2,29,43,35,14,27,25,50,57,27,19,6,1.0138888888888888,13.565426170468188,0.027777777777777776
PRV51444,42,40,1760.0,36000,101.71428571428571,1068.0,4488.333333333333,432.2857142857143,2478.3333333333335,667.1428571428571,2.6904761904761907,20,0.09523809523809523,3,3.261904761904762,9,72.88095238095238,16,42,8,15,55,6,0,17,25,21,4,11,24,35,32,12,9,6,1.05,17.13490959666203,0.0
PRV51446,24,24,4057.9166666666665,21000,489.5,1068.0,9681.666666666666,1318.0,1490.0,492.9166666666667,2.6666666666666665,13,0.5416666666666666,2,5.458333333333333,9,71.91666666666667,4,24,13,8,41,3,0,9,16,10,3,5,13,18,18,8,9,4,1.0,8.273020727149166,0.0
PRV51447,89,80,3026.85393258427,78000,194.58426966292134,1068.0,8007.752808988764,552.0,2029.887640449438,651.2359550561798,2.202247191011236,35,0.15730337078651685,2,3.539325842696629,10,73.15730337078652,6,89,15,35,130,8,5,33,49,36,17,28,30,60,75,28,25,9,1.1125,15.475957947951974,0.0625
PRV51448,51,47,2265.6862745098038,30000,230.35294117647058,1068.0,5429.411764705882,732.9411764705883,2338.627450980392,667.0588235294117,1.9019607843137254,20,0.19607843137254902,3,3.3529411764705883,10,73.13725490196079,12,51,14,20,77,5,1,27,32,24,7,18,23,38,41,15,20,7,1.0851063829787233,9.793202813797778,0.02127659574468085
PRV51449,17,17,4104.705882352941,13000,502.5882352941176,1068.0,9978.823529411764,1558.5882352941176,1285.2941176470588,489.4117647058824,3.0,11,0.35294117647058826,3,5.176470588235294,10,72.76470588235294,6,17,5,7,27,1,0,8,9,12,3,7,8,13,12,7,6,3,1.0,8.150916948954562,0.0
PRV51451,6,6,195.0,800,0.0,0.0,4173.333333333333,356.0,685.0,211.66666666666666,6.666666666666667,20,0.0,0,2.1666666666666665,3,71.5,1,6,1,2,6,2,0,2,5,3,0,1,2,4,4,2,2,1,1.0,195.0,0.0
PRV51453,12,12,590.0,3300,8.333333333333334,100.0,2290.0,623.0,3987.5,1260.0,0.6666666666666666,8,0.0,0,2.5,4,76.75,2,12,3,5,16,2,0,6,10,5,3,5,7,8,10,6,4,0,1.0,63.21428571428571,0.0
PRV51454,34,32,312.6470588235294,2700,4.117647058823529,90.0,4000.294117647059,408.3529411764706,3676.764705882353,1062.6470588235295,2.735294117647059,20,0.0,0,2.588235294117647,9,77.6470588235294,6,34,4,16,47,6,3,18,16,11,5,13,14,24,30,10,16,3,1.0625,61.09195402298851,0.09375
PRV51455,34,34,3342.6470588235293,38000,284.1764705882353,1068.0,10471.764705882353,848.1176470588235,1881.1764705882354,584.7058823529412,2.5588235294117645,30,0.20588235294117646,2,4.088235294117647,10,72.11764705882354,7,34,12,13,54,3,0,12,19,11,7,8,19,22,29,12,13,4,1.0,11.721328382838283,0.0
PRV51456,135,124,7696.222222222223,57000,870.2222222222222,1068.0,14323.777777777777,1815.0518518518518,1216.6666666666667,488.2962962962963,4.940740740740741,35,0.562962962962963,4,7.111111111111111,10,74.21481481481482,25,135,65,10,135,73,0,69,94,70,34,48,73,112,110,44,43,17,1.0887096774193548,8.833822216554012,0.0
PRV51458,56,55,222.14285714285714,3010,4.285714285714286,100.0,1903.0357142857142,381.42857142857144,1548.75,419.82142857142856,0.16071428571428573,9,0.0,0,2.357142857142857,8,74.44642857142857,6,55,6,22,68,12,1,26,29,19,7,20,27,39,38,24,13,5,1.018181818181818,42.027027027027025,0.01818181818181818
PRV51459,8240,2857,281.78276699029124,7030,2.7657766990291264,200.0,4123.5958737864075,476.31262135922333,2317.743932038835,662.2366504854369,1.4007281553398059,20,0.0007281553398058253,3,2.616747572815534,10,74.42924757281554,1447,8207,1441,3209,10724,1587,52,3282,4638,3111,1238,2312,3592,5784,6074,2531,2511,810,2.8841442072103605,74.82726393812439,0.018200910045502276
PRV51460,452,413,740.0,57000,42.80088495575221,1068.0,4505.907079646017,548.9380530973451,2087.1017699115046,581.6150442477876,1.3539823008849559,35,0.028761061946902654,3,2.8008849557522124,10,73.49557522123894,82,450,99,189,639,57,1,186,251,166,63,133,181,300,337,138,124,30,1.0944309927360776,16.894635821800183,0.002421307506053269
PRV51462,30,29,314.3333333333333,2500,0.0,0.0,5506.0,605.2,2265.0,654.3333333333334,1.2333333333333334,20,0.0,0,2.6,9,76.8,7,30,4,11,35,8,1,7,22,16,2,10,10,20,24,13,16,5,1.0344827586206897,314.3333333333333,0.034482758620689655
PRV51464,145,143,265.7241379310345,3300,2.206896551724138,100.0,4479.793103448276,581.2689655172413,1821.7931034482758,538.4827586206897,0.8482758620689655,20,0.0,0,2.213793103448276,10,74.84137931034483,19,145,27,55,209,12,0,48,71,53,21,43,52,91,104,58,40,13,1.013986013986014,82.86021505376344,0.0
PRV51465,7,7,557.1428571428571,3000,152.57142857142858,1068.0,7571.428571428572,834.2857142857143,1735.7142857142858,765.7142857142857,3.0,14,0.0,0,3.857142857142857,9,68.57142857142857,1,7,1,2,9,1,0,2,4,3,3,2,3,4,4,4,3,1,1.0,3.6279069767441854,0.0
PRV51466,74,71,781.8918918918919,22000,74.32432432432432,1068.0,5721.621621621622,635.027027027027,2774.5945945945946,806.2162162162163,3.391891891891892,20,0.06756756756756757,2,3.0945945945945947,10,76.89189189189189,20,73,12,29,112,1,0,29,47,33,15,23,32,60,60,22,21,16,1.0422535211267605,10.380337280229638,0.0
PRV51467,25,25,2970.4,44000,256.32,1068.0,5600.0,683.52,1608.0,480.0,2.04,19,0.12,2,3.96,9,72.64,5,25,5,12,35,7,0,11,16,11,8,7,7,13,18,12,8,1,1.0,11.54360329550754,0.0
PRV51468,159,151,872.1383647798742,14000,95.9245283018868,1068.0,4061.2578616352203,443.3207547169811,2103.9622641509436,708.9937106918239,1.440251572327044,20,0.0440251572327044,1,3.138364779874214,10,73.43396226415095,35,159,32,55,234,5,3,65,91,60,16,48,61,110,125,49,61,13,1.0529801324503312,8.998118227240283,0.019867549668874173
PRV51469,28,28,333.92857142857144,3100,0.0,0.0,3378.214285714286,381.42857142857144,2362.1428571428573,683.5714285714286,1.0,14,0.0,0,3.107142857142857,9,75.82142857142857,8,28,5,11,41,3,0,10,20,14,7,11,10,23,26,10,13,3,1.0,333.92857142857144,0.0
PRV51470,27,27,1318.148148148148,11000,118.66666666666667,1068.0,4948.518518518518,474.6666666666667,2672.5925925925926,684.4444444444445,2.1481481481481484,20,0.1111111111111111,2,2.888888888888889,9,72.92592592592592,4,27,9,10,41,4,0,13,14,12,4,12,10,19,21,10,7,8,1.0,11.015165583410708,0.0
PRV51471,180,173,8901.166666666666,81000,925.6,1068.0,14092.055555555555,1678.0444444444445,1776.111111111111,517.7222222222222,4.883333333333334,35,0.6277777777777778,4,7.566666666666666,10,73.92222222222222,37,180,88,6,271,3,1,98,124,96,31,98,89,150,156,66,74,29,1.0404624277456647,9.606266637887616,0.005780346820809248
