Provider,IP_NumClaims,IP_NumBeneficiaries,IP_AvgReimbursement,IP_TotalReimbursement,IP_MaxReimbursement,IP_StdReimbursement,IP_MedianReimbursement,IP_AvgDeductible,IP_TotalDeductible,IP_AvgClaimDuration,IP_TotalClaimDuration,IP_MaxClaimDuration,IP_StdClaimDuration,IP_AvgAdmissionDuration,IP_TotalAdmissionDuration,IP_MaxAdmissionDuration,IP_StdAdmissionDuration,IP_NumAttendingPhysicians,IP_NumOperatingPhysicians,IP_NumOtherPhysicians,IP_ClaimsPerBeneficiary,IP_ReimbursementPerDay,IP_ReimbursementPerBeneficiary,IP_TotalPhysicians,IP_TotalUniqueDiagnoses,IP_TotalUniqueProcedures,OP_NumClaims,OP_NumBeneficiaries,OP_AvgReimbursement,OP_TotalReimbursement,OP_MaxReimbursement,OP_StdReimbursement,OP_MedianReimbursement,OP_AvgDeductible,OP_TotalDeductible,OP_AvgClaimDuration,OP_TotalClaimDuration,OP_MaxClaimDuration,OP_StdClaimDuration,OP_NumAttendingPhysicians,OP_NumOperatingPhysicians,OP_NumOtherPhysicians,OP_ClaimsPerBeneficiary,OP_ReimbursementPerDay,OP_ReimbursementPerBeneficiary,OP_TotalUniqueDiagnoses,OP_TotalUniqueProcedures,PotentialFraud
PRV52369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,358.0,299.41499085923215,163780.0,4400.0,626.6589891155563,80.0,3.0895795246800732,1690.0,1.4442413162705667,790.0,20.0,4.561956347287155,27.0,22.0,25.0,1.5279329608938548,207.31645569620252,457.4860335195531,1118.0,0.0,0
PRV52371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,50.0,241.25,17370.0,3300.0,628.9336772844456,65.0,7.083333333333333,510.0,1.2083333333333333,87.0,20.0,4.27550342971033,18.0,10.0,15.0,1.44,199.6551724137931,347.4,175.0,0.0,0
PRV52372,27.0,24.0,9925.925925925925,268000.0,27000.0,6462.471103496925,9000.0,1068.0,28836.0,6.0,162.0,19.0,4.574174999174925,6.0,162.0,19.0,4.574174999174925,1.0,1.0,0.0,1.125,1654.320987654321,11166.666666666666,2.0,220.0,20.0,97.0,56.0,247.83505154639175,24040.0,3300.0,503.4055414626042,80.0,1.3402061855670102,130.0,0.9896907216494846,96.0,20.0,3.8201626420459966,24.0,10.0,14.0,1.7321428571428572,250.41666666666666,429.2857142857143,199.0,0.0,0
PRV52373,3.0,3.0,12666.666666666666,38000.0,24000.0,9865.765724632494,8000.0,1068.0,3204.0,3.6666666666666665,11.0,5.0,2.3094010767585034,3.6666666666666665,11.0,5.0,2.3094010767585034,3.0,3.0,2.0,1.0,3454.5454545454545,12666.666666666666,8.0,18.0,8.0,20.0,19.0,285.5,5710.0,2400.0,547.9096640870647,65.0,0.0,0.0,2.05,41.0,20.0,6.142817800188753,12.0,3.0,5.0,1.0526315789473684,139.26829268292684,300.5263157894737,42.0,0.0,0
PRV52374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,102.0,301.6666666666667,68780.0,3300.0,632.4714360936013,80.0,3.9035087719298245,890.0,1.8333333333333333,418.0,20.0,5.591712978880367,11.0,10.0,8.0,2.235294117647059,164.54545454545453,674.3137254901961,539.0,0.0,0
PRV52377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,311.3636363636364,13700.0,2500.0,629.5239652570671,70.0,1.5909090909090908,70.0,0.6818181818181818,30.0,11.0,2.280072696441296,26.0,4.0,11.0,1.0,456.6666666666667,311.3636363636364,93.0,0.0,0
PRV52378,3.0,3.0,3666.6666666666665,11000.0,7000.0,3511.8845842842466,4000.0,1068.0,3204.0,11.0,33.0,27.0,13.892443989449804,11.0,33.0,27.0,13.892443989449804,2.0,1.0,1.0,1.0,333.3333333333333,3666.6666666666665,4.0,26.0,2.0,9.0,9.0,102.22222222222223,920.0,500.0,153.7675012622773,70.0,0.0,0.0,2.2222222222222223,20.0,20.0,6.666666666666667,8.0,1.0,4.0,1.0,46.0,102.22222222222223,26.0,0.0,0
PRV52380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,70.0,280.0,100.0,24.494897427831784,65.0,0.0,0.0,5.0,20.0,20.0,10.0,3.0,1.0,2.0,1.0,14.0,70.0,8.0,0.0,0
PRV52381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,31.0,418.25,33460.0,3300.0,778.2710064583357,95.0,2.875,230.0,2.2875,183.0,20.0,5.646089158418428,9.0,5.0,9.0,2.5806451612903225,182.8415300546448,1079.3548387096773,205.0,0.0,0
PRV52383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,51.0,210.0,15540.0,1700.0,346.65129927301757,80.0,2.1621621621621623,160.0,1.3918918918918919,103.0,20.0,4.906851702669253,20.0,13.0,14.0,1.4509803921568627,150.873786407767,304.70588235294116,181.0,0.0,1
PRV52384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,32.0,238.78787878787878,7880.0,3300.0,564.4729708750322,100.0,12.727272727272727,420.0,0.0,0.0,0.0,0.0,21.0,7.0,11.0,1.03125,0.0,246.25,94.0,0.0,0
PRV52385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,324.54545454545456,7140.0,3300.0,710.712099454968,60.0,2.727272727272727,60.0,0.7272727272727273,16.0,8.0,2.207817672376701,15.0,3.0,9.0,1.1578947368421053,446.25,375.7894736842105,69.0,0.0,0
PRV52386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,161.0,233.33333333333334,55300.0,3300.0,483.6805688213731,80.0,3.5443037974683542,840.0,1.9451476793248945,461.0,20.0,5.50203618696521,24.0,15.0,14.0,1.4720496894409938,119.95661605206074,343.4782608695652,509.0,0.0,0
PRV52387,13.0,11.0,8153.846153846154,106000.0,21000.0,5304.811555656397,8000.0,1068.0,13884.0,4.769230769230769,62.0,12.0,2.743290182543769,4.769230769230769,62.0,12.0,2.743290182543769,10.0,4.0,4.0,1.1818181818181819,1709.6774193548388,9636.363636363636,18.0,90.0,7.0,50.0,28.0,314.8,15740.0,2800.0,594.2968405551873,85.0,1.2,60.0,1.68,84.0,20.0,5.471409921639235,22.0,5.0,14.0,1.7857142857142858,187.38095238095238,562.1428571428571,129.0,0.0,0
PRV52389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,139.0,261.34502923976606,44690.0,2500.0,493.850362209605,70.0,2.456140350877193,420.0,1.6608187134502923,284.0,20.0,5.132553249132166,86.0,23.0,40.0,1.2302158273381294,157.35915492957747,321.51079136690646,362.0,0.0,0
PRV52390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,34.0,177.77777777777777,6400.0,800.0,205.28880160274713,80.0,3.611111111111111,130.0,2.25,81.0,20.0,6.0065440503313905,15.0,6.0,6.0,1.0588235294117647,79.01234567901234,188.23529411764707,98.0,0.0,0
PRV52391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,410.45454545454544,9030.0,3300.0,858.289979151387,75.0,9.090909090909092,200.0,2.6363636363636362,58.0,20.0,6.1840459443979094,9.0,1.0,4.0,1.4666666666666666,155.68965517241378,602.0,52.0,0.0,0
PRV52392,5.0,4.0,10000.0,50000.0,17000.0,5244.044240850758,10000.0,1068.0,5340.0,6.6,33.0,13.0,5.412947441089743,6.6,33.0,13.0,5.412947441089743,3.0,3.0,0.0,1.25,1515.1515151515152,12500.0,6.0,44.0,2.0,122.0,54.0,294.91803278688525,35980.0,3200.0,565.454904854664,70.0,1.8032786885245902,220.0,1.1721311475409837,143.0,20.0,4.404529267163836,12.0,7.0,10.0,2.259259259259259,251.6083916083916,666.2962962962963,283.0,0.0,0
PRV52393,16.0,12.0,11125.0,178000.0,37000.0,9471.888231322553,9000.0,1068.0,16020.0,8.875,142.0,35.0,10.601100571795994,8.875,142.0,35.0,10.601100571795994,9.0,8.0,3.0,1.3333333333333333,1253.5211267605634,14833.333333333334,20.0,126.0,13.0,75.0,56.0,259.06666666666666,19430.0,3200.0,543.0872045184932,70.0,2.4,180.0,0.7866666666666666,59.0,20.0,3.107503270565709,1.0,1.0,1.0,1.3392857142857142,329.3220338983051,346.9642857142857,180.0,0.0,0
PRV52394,3.0,3.0,5333.333333333333,16000.0,8000.0,2309.4010767585028,4000.0,1068.0,3204.0,7.0,21.0,12.0,4.358898943540674,7.0,21.0,12.0,4.358898943540674,3.0,2.0,1.0,1.0,761.9047619047619,5333.333333333333,6.0,26.0,2.0,115.0,93.0,343.7391304347826,39530.0,3300.0,638.2163479484923,90.0,4.782608695652174,550.0,2.130434782608696,245.0,20.0,5.797037566390958,44.0,13.0,28.0,1.2365591397849462,161.3469387755102,425.0537634408602,270.0,0.0,0
PRV52395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,444.0,294.3311403508772,268430.0,5100.0,595.104794796611,80.0,3.3771929824561404,3080.0,1.518640350877193,1385.0,20.0,4.828074129077483,27.0,24.0,19.0,2.054054054054054,193.81227436823104,604.572072072072,1578.0,0.0,0
PRV52396,17.0,16.0,8705.882352941177,148000.0,17000.0,4934.124870257553,8000.0,1068.0,18156.0,6.0,102.0,35.0,7.881941385217224,6.0,102.0,35.0,7.881941385217224,7.0,10.0,3.0,1.0625,1450.9803921568628,9250.0,20.0,134.0,13.0,23.0,20.0,360.8695652173913,8300.0,2500.0,625.7643547438478,90.0,0.0,0.0,0.9130434782608695,21.0,14.0,3.0288468174337013,15.0,5.0,7.0,1.15,395.23809523809524,415.0,53.0,0.0,1
PRV52397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,126.25,1010.0,600.0,203.25476624177844,45.0,8.75,70.0,4.25,34.0,20.0,7.285013971944637,6.0,0.0,2.0,1.0,29.705882352941178,126.25,16.0,0.0,0
PRV52398,12.0,11.0,15666.666666666666,188000.0,99000.0,26537.566283335484,8000.0,1068.0,11748.0,5.416666666666667,65.0,14.0,4.187825066532602,5.416666666666667,65.0,14.0,4.187825066532602,8.0,5.0,0.0,1.0909090909090908,2892.3076923076924,17090.909090909092,13.0,100.0,9.0,36.0,30.0,274.72222222222223,9890.0,2300.0,518.2910716196402,95.0,3.3333333333333335,120.0,1.5277777777777777,55.0,20.0,4.795748778783804,19.0,7.0,10.0,1.2,179.8181818181818,329.6666666666667,80.0,0.0,0
PRV52399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,277.0,273.7327188940092,118800.0,3300.0,541.7735672232287,70.0,2.6497695852534564,1150.0,0.543778801843318,236.0,20.0,2.7970902906673287,6.0,5.0,5.0,1.5667870036101084,503.3898305084746,428.8808664259928,812.0,0.0,0
PRV52400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,120.0,280.12987012987014,64710.0,3300.0,538.5677306075088,70.0,2.207792207792208,510.0,1.7705627705627707,409.0,20.0,5.271267410850535,7.0,7.0,6.0,1.925,158.21515892420538,539.25,500.0,0.0,0
PRV52401,4.0,4.0,12750.0,51000.0,36000.0,15945.218719101975,7000.0,1068.0,4272.0,4.25,17.0,5.0,0.9574271077563381,4.25,17.0,5.0,0.9574271077563381,3.0,2.0,1.0,1.0,3000.0,12750.0,6.0,33.0,3.0,137.0,50.0,200.0,27400.0,2800.0,435.91519682563194,70.0,5.328467153284672,730.0,0.948905109489051,130.0,20.0,3.6326160721571292,22.0,11.0,16.0,2.74,210.76923076923077,548.0,301.0,0.0,0
PRV52402,57.0,56.0,9385.964912280702,535000.0,52000.0,10130.848198104271,6000.0,1068.0,59808.0,5.456140350877193,311.0,35.0,5.694829031168151,5.456140350877193,311.0,35.0,5.694829031168151,1.0,1.0,1.0,1.0178571428571428,1720.257234726688,9553.57142857143,3.0,415.0,30.0,152.0,130.0,277.10526315789474,42120.0,3300.0,506.44538623985784,90.0,2.8289473684210527,430.0,1.0,152.0,20.0,3.9449859197828276,1.0,1.0,1.0,1.1692307692307693,277.10526315789474,324.0,344.0,0.0,0
PRV52403,2.0,2.0,6500.0,13000.0,10000.0,4949.747468305833,6500.0,1068.0,2136.0,4.0,8.0,4.0,0.0,4.0,8.0,4.0,0.0,1.0,1.0,0.0,1.0,1625.0,6500.0,2.0,17.0,1.0,214.0,83.0,232.52336448598132,49760.0,3300.0,483.6298461530631,70.0,2.2429906542056073,480.0,1.5794392523364487,338.0,20.0,5.007107405150694,24.0,14.0,22.0,2.5783132530120483,147.2189349112426,599.5180722891566,483.0,0.0,0
PRV52404,7.0,6.0,8428.57142857143,59000.0,18000.0,6373.307431706682,6000.0,1068.0,7476.0,7.428571428571429,52.0,21.0,6.477065767180457,7.428571428571429,52.0,21.0,6.477065767180457,2.0,1.0,0.0,1.1666666666666667,1134.6153846153845,9833.333333333334,3.0,44.0,2.0,20.0,20.0,80.5,1610.0,500.0,108.11665240061677,60.0,8.0,160.0,0.95,19.0,17.0,3.8040836783092646,9.0,1.0,4.0,1.0,84.73684210526316,80.5,44.0,0.0,0
PRV52405,22.0,22.0,7681.818181818182,169000.0,29000.0,5923.209905483309,5500.0,1068.0,23496.0,4.0,88.0,14.0,2.8949874578229835,4.0,88.0,14.0,2.8949874578229835,7.0,6.0,4.0,1.0,1920.4545454545455,7681.818181818182,17.0,161.0,13.0,67.0,51.0,299.55223880597015,20070.0,3100.0,606.031384415384,80.0,1.6417910447761195,110.0,2.7611940298507465,185.0,20.0,6.191611021175311,13.0,5.0,7.0,1.3137254901960784,108.48648648648648,393.52941176470586,161.0,0.0,0
PRV52406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,44.0,213.015873015873,13420.0,2800.0,517.4928234522955,60.0,2.0634920634920637,130.0,0.9841269841269841,62.0,20.0,4.2898682718781185,8.0,5.0,7.0,1.4318181818181819,216.4516129032258,305.0,164.0,0.0,0
PRV52407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,18.0,371.3953488372093,15970.0,4080.0,851.4849253351991,60.0,9.534883720930232,410.0,0.5348837209302325,23.0,20.0,3.057767916146416,5.0,4.0,4.0,2.388888888888889,694.3478260869565,887.2222222222222,116.0,0.0,0
PRV52408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,147.24137931034483,4270.0,1000.0,225.62447549166,60.0,2.7586206896551726,80.0,1.0344827586206897,30.0,17.0,3.600424167676931,12.0,5.0,9.0,2.4166666666666665,142.33333333333334,355.8333333333333,72.0,0.0,0
PRV52409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,164.375,2630.0,700.0,227.21410607618535,40.0,6.25,100.0,0.0,0.0,0.0,0.0,11.0,5.0,5.0,1.0666666666666667,0.0,175.33333333333334,35.0,0.0,0
PRV52410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,23.0,419.13793103448273,24310.0,3300.0,716.8431879287511,100.0,0.0,0.0,0.06896551724137931,4.0,3.0,0.41303621036269983,4.0,3.0,4.0,2.5217391304347827,6077.5,1056.9565217391305,134.0,0.0,0
PRV52411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,51.0,347.9347826086956,32010.0,2900.0,621.7125197697193,95.0,4.565217391304348,420.0,1.576086956521739,145.0,20.0,4.531292166220599,1.0,1.0,1.0,1.803921568627451,220.75862068965517,627.6470588235294,210.0,0.0,0
PRV52412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,40.0,322.85714285714283,20340.0,3300.0,756.0731074299638,80.0,1.1111111111111112,70.0,1.5396825396825398,97.0,20.0,3.8597400749248054,3.0,4.0,2.0,1.575,209.69072164948454,508.5,166.0,0.0,0
PRV52414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,59.0,330.3030303030303,43600.0,3300.0,634.8491909563426,80.0,4.166666666666667,550.0,1.446969696969697,191.0,20.0,4.658267531606712,7.0,7.0,5.0,2.23728813559322,228.27225130890054,738.9830508474577,297.0,0.0,0
PRV52415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,13.0,182.9268292682927,7500.0,2000.0,362.25849819182315,80.0,9.512195121951219,390.0,1.0731707317073171,44.0,20.0,4.349656560594405,6.0,5.0,5.0,3.1538461538461537,170.45454545454547,576.9230769230769,120.0,0.0,0
PRV52416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,22.0,229.76190476190476,9650.0,1000.0,265.4631304631733,100.0,5.476190476190476,230.0,0.14285714285714285,6.0,6.0,0.9258200997725514,2.0,2.0,2.0,1.9090909090909092,1608.3333333333333,438.6363636363636,108.0,0.0,0
PRV52417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,210.5,4210.0,1100.0,340.0537883149788,55.0,6.0,120.0,2.05,41.0,20.0,6.142817800188752,1.0,1.0,1.0,2.857142857142857,102.6829268292683,601.4285714285714,47.0,0.0,0
PRV52418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.0,220.85714285714286,7730.0,1700.0,360.9413462907581,80.0,4.285714285714286,150.0,1.4285714285714286,50.0,20.0,4.735881272643079,5.0,3.0,3.0,1.4583333333333333,154.6,322.0833333333333,78.0,0.0,0
PRV52419,5.0,3.0,13600.0,68000.0,32000.0,11588.787684654508,9000.0,1068.0,4272.0,8.8,44.0,21.0,8.78635305459552,8.8,44.0,21.0,8.78635305459552,2.0,2.0,1.0,1.6666666666666667,1545.4545454545455,22666.666666666668,5.0,45.0,10.0,107.0,34.0,424.95327102803736,45470.0,3300.0,699.79831842828,90.0,2.5233644859813085,270.0,2.6448598130841123,283.0,20.0,6.427024806045229,12.0,9.0,10.0,3.1470588235294117,160.67137809187278,1337.3529411764705,247.0,0.0,0
PRV52420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,47.0,553.5460992907801,78050.0,11080.0,1221.0300889891369,80.0,0.7092198581560284,100.0,3.234042553191489,456.0,20.0,6.935043822986826,3.0,3.0,3.0,3.0,171.16228070175438,1660.6382978723404,356.0,0.0,1
PRV52421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,63.0,353.1578947368421,33550.0,3300.0,665.4581898689096,70.0,2.1052631578947367,200.0,2.0105263157894737,191.0,20.0,5.427461176869696,6.0,4.0,6.0,1.507936507936508,175.6544502617801,532.5396825396825,211.0,0.0,0
PRV52422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,33.0,455.17241379310343,26400.0,7200.0,1147.958128369153,80.0,5.172413793103448,300.0,2.8448275862068964,165.0,20.0,6.729880278745172,7.0,5.0,7.0,1.7575757575757576,160.0,800.0,148.0,0.0,0
PRV52423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,30.0,212.59259259259258,11480.0,3000.0,465.82928764421195,60.0,3.3333333333333335,180.0,1.2222222222222223,66.0,20.0,4.276600072031593,7.0,6.0,7.0,1.8,173.93939393939394,382.6666666666667,142.0,0.0,0
PRV52425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,155.2173913043478,3570.0,1200.0,256.9023437597427,60.0,3.0434782608695654,70.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.875,0.0,446.25,60.0,0.0,0
PRV52427,3.0,3.0,10000.0,30000.0,18000.0,6928.203230275509,6000.0,1068.0,3204.0,3.0,9.0,7.0,3.4641016151377544,3.0,9.0,7.0,3.4641016151377544,2.0,1.0,0.0,1.0,3333.3333333333335,10000.0,3.0,21.0,0.0,16.0,10.0,428.125,6850.0,3300.0,809.1824577930491,150.0,0.0,0.0,1.25,20.0,20.0,5.0,7.0,2.0,4.0,1.6,342.5,685.0,47.0,0.0,0
PRV52431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,36.0,378.57142857142856,23850.0,2600.0,584.8403618492197,100.0,2.380952380952381,150.0,3.3968253968253967,214.0,20.0,7.110963100098152,1.0,1.0,0.0,1.75,111.44859813084112,662.5,150.0,0.0,0
PRV52432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,27.0,220.3448275862069,12780.0,3300.0,476.9455650179804,60.0,3.793103448275862,220.0,1.2241379310344827,71.0,20.0,4.344963220114759,2.0,1.0,2.0,2.1481481481481484,180.0,473.3333333333333,139.0,0.0,0
PRV52433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,62.0,259.52941176470586,22060.0,2700.0,449.3299399750513,80.0,2.0,170.0,0.9058823529411765,77.0,20.0,3.577787056839694,4.0,2.0,3.0,1.3709677419354838,286.4935064935065,355.80645161290323,185.0,0.0,0
PRV52434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,45.0,90.0,90.0,63.63961030678928,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,45.0,5.0,0.0,0
PRV52435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,25.0,291.7142857142857,20420.0,2500.0,546.0954193539234,70.0,5.428571428571429,380.0,2.1,147.0,20.0,5.846217654994143,10.0,9.0,10.0,2.8,138.91156462585033,816.8,156.0,0.0,0
PRV52436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,226.8181818181818,9980.0,2400.0,434.097688755266,80.0,1.3636363636363635,60.0,1.5909090909090908,70.0,20.0,5.022360150359135,7.0,2.0,6.0,2.0,142.57142857142858,453.6363636363636,103.0,0.0,0
PRV52437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,26.0,256.9767441860465,11050.0,2400.0,504.52492922371533,60.0,0.9302325581395349,40.0,0.2558139534883721,11.0,5.0,1.0711147565529224,11.0,4.0,11.0,1.6538461538461537,1004.5454545454545,425.0,91.0,0.0,0
