Provider,IP_NumClaims,IP_NumBeneficiaries,IP_AvgReimbursement,IP_TotalReimbursement,IP_MaxReimbursement,IP_StdReimbursement,IP_MedianReimbursement,IP_AvgDeductible,IP_TotalDeductible,IP_AvgClaimDuration,IP_TotalClaimDuration,IP_MaxClaimDuration,IP_StdClaimDuration,IP_AvgAdmissionDuration,IP_TotalAdmissionDuration,IP_MaxAdmissionDuration,IP_StdAdmissionDuration,IP_NumAttendingPhysicians,IP_NumOperatingPhysicians,IP_NumOtherPhysicians,IP_ClaimsPerBeneficiary,IP_ReimbursementPerDay,IP_ReimbursementPerBeneficiary,IP_TotalPhysicians,IP_TotalUniqueDiagnoses,IP_TotalUniqueProcedures
PRV52135,210,189,8649.047619047618,1816300,57000,7894.8789681138605,6000.0,1068.0,220008.0,4.957142857142857,1041,35,4.835383086862826,4.957142857142857,1041,35,4.835383086862826,1,1,0,1.1111111111111112,1744.7646493756004,9610.05291005291,2,1184,81
PRV52136,40,40,9025.0,361000,58000,10286.878622540065,6500.0,1068.0,42720.0,4.875,195,21,4.114935273815653,4.875,195,21,4.114935273815653,26,16,4,1.0,1851.2820512820513,9025.0,46,285,18
PRV52141,3,3,5666.666666666667,17000,10000,3785.9388972001825,4000.0,1068.0,3204.0,1.6666666666666667,5,2,0.5773502691896257,1.6666666666666667,5,2,0.5773502691896257,2,1,0,1.0,3400.0,5666.666666666667,3,23,1
PRV52142,28,28,8675.0,242900,33000,7868.484959352439,6500.0,1068.0,29904.0,4.75,133,13,3.5551215012835904,4.75,133,13,3.5551215012835904,17,11,4,1.0,1826.3157894736842,8675.0,32,212,18
PRV52144,12,12,7416.666666666667,89000,12000,3396.7453227875044,7000.0,1068.0,12816.0,4.166666666666667,50,20,5.131601439446884,4.166666666666667,50,20,5.131601439446884,10,6,1,1.0,1780.0,7416.666666666667,17,88,10
PRV52146,24,23,9875.0,237000,39000,7719.610825964469,8000.0,1068.0,25632.0,5.625,135,27,5.256982933700412,5.625,135,27,5.256982933700412,17,13,4,1.0434782608695652,1755.5555555555557,10304.347826086956,34,189,14
PRV52147,18,18,13111.111111111111,236000,57000,12892.719737209143,8500.0,1068.0,19224.0,6.055555555555555,109,21,5.450010493483931,6.055555555555555,109,21,5.450010493483931,17,8,3,1.0,2165.137614678899,13111.111111111111,28,145,15
PRV52148,42,41,8119.047619047619,341000,30000,6761.448758568705,6500.0,1068.0,44856.0,5.761904761904762,242,25,5.871840712805665,5.761904761904762,242,25,5.871840712805665,20,13,6,1.024390243902439,1409.090909090909,8317.073170731708,39,314,28
PRV52149,16,16,9625.0,154000,44000,9992.497185388645,6500.0,1068.0,14952.0,4.4375,71,11,2.8040149785619906,4.4375,71,11,2.8040149785619906,15,9,5,1.0,2169.0140845070423,9625.0,29,123,12
PRV52150,31,31,11870.967741935483,368000,57000,11427.282953481319,9000.0,1068.0,33108.0,7.161290322580645,222,30,7.38961782590299,7.161290322580645,222,30,7.38961782590299,26,22,5,1.0,1657.6576576576576,11870.967741935483,53,227,21
PRV52151,47,45,9697.872340425532,455800,64000,10403.75119141716,6000.0,1068.0,49128.0,5.638297872340425,265,35,5.7461727599859085,5.638297872340425,265,35,5.7461727599859085,26,19,9,1.0444444444444445,1720.0,10128.888888888889,54,326,33
PRV52152,47,45,9531.489361702128,447980,47000,9824.436919083875,6000.0,1068.0,46992.0,5.0212765957446805,236,21,4.825157630685455,5.042553191489362,237,21,4.818250840874457,31,18,7,1.0444444444444445,1890.210970464135,9955.111111111111,56,315,29
PRV52155,12,12,7000.0,84000,14000,3384.4564489065974,6000.0,1068.0,12816.0,11.583333333333334,139,27,9.857699651756612,11.583333333333334,139,27,9.857699651756612,7,6,3,1.0,604.31654676259,7000.0,16,87,7
PRV52156,13,13,18307.69230769231,238000,92000,24304.9535944994,9000.0,1068.0,13884.0,4.615384615384615,60,12,3.014920163079545,4.615384615384615,60,12,3.014920163079545,8,8,1,1.0,3966.6666666666665,18307.69230769231,17,98,15
PRV52157,43,40,10325.581395348838,444000,57000,11247.689562184078,7000.0,1068.0,44856.0,6.930232558139535,298,35,8.29915471552664,6.930232558139535,298,35,8.29915471552664,26,21,4,1.075,1489.9328859060402,11100.0,51,310,28
PRV52159,24,24,9375.0,225000,32000,6233.2383934488835,9000.0,1068.0,25632.0,3.8333333333333335,92,9,1.9927404479142843,3.8333333333333335,92,9,1.9927404479142843,18,6,3,1.0,2445.6521739130435,9375.0,27,167,9
PRV52160,3,3,10000.0,30000,12000,3464.1016151377544,12000.0,1068.0,3204.0,4.666666666666667,14,7,2.5166114784235836,4.666666666666667,14,7,2.5166114784235836,3,3,0,1.0,2142.8571428571427,10000.0,6,26,3
PRV52162,1,1,14000.0,14000,14000,0.0,14000.0,1068.0,1068.0,2.0,2,2,0.0,2.0,2,2,0.0,1,1,0,1.0,7000.0,14000.0,2,9,2
PRV52163,2,2,6000.0,12000,7000,1414.213562373095,6000.0,1068.0,2136.0,1.0,2,2,1.4142135623730951,1.0,2,2,1.4142135623730951,2,1,0,1.0,6000.0,6000.0,3,14,1
PRV52165,10,9,9100.0,91000,15000,3446.4152068167555,8000.0,1068.0,10680.0,4.4,44,8,2.590581230363393,4.4,44,8,2.590581230363393,8,4,1,1.1111111111111112,2068.181818181818,10111.111111111111,13,77,5
PRV52166,7,7,6285.714285714285,44000,15000,5023.753102820165,4000.0,1068.0,7476.0,5.0,35,14,4.163331998932265,5.0,35,14,4.163331998932265,7,3,0,1.0,1257.142857142857,6285.714285714285,10,59,4
PRV52167,9,9,11000.0,99000,36000,10816.653826391968,7000.0,1068.0,9612.0,4.444444444444445,40,10,2.6034165586355513,4.444444444444445,40,10,2.6034165586355513,8,3,0,1.0,2475.0,11000.0,11,61,6
PRV52170,3,3,17666.666666666668,53000,44000,22810.816147900834,5000.0,1068.0,3204.0,14.0,42,33,16.64331697709324,14.0,42,33,16.64331697709324,3,3,1,1.0,1261.904761904762,17666.666666666668,7,28,2
PRV52171,3,3,5333.333333333333,16000,8000,3785.9388972001825,7000.0,1068.0,3204.0,5.0,15,7,2.6457513110645907,5.0,15,7,2.6457513110645907,2,2,0,1.0,1066.6666666666667,5333.333333333333,4,23,2
PRV52173,119,108,11608.403361344537,1381400,73000,12087.678134504511,8000.0,1068.0,124956.0,6.571428571428571,782,35,6.627589265133464,6.571428571428571,782,35,6.627589265133464,2,1,0,1.1018518518518519,1766.4961636828646,12790.74074074074,3,747,70
PRV52176,21,21,14857.142857142857,312000,44000,13293.929871507951,9000.0,1068.0,22428.0,4.476190476190476,94,16,3.880966987994714,4.476190476190476,94,16,3.880966987994714,4,5,1,1.0,3319.148936170213,14857.142857142857,10,163,21
PRV52177,5,5,5400.0,27000,14000,4827.007354458868,3000.0,1068.0,5340.0,5.4,27,12,4.277849927241488,5.4,27,12,4.277849927241488,4,3,2,1.0,1000.0,5400.0,9,41,7
PRV52178,133,118,10371.42857142857,1379400,57000,9984.386078671305,7000.0,1068.0,137772.0,6.639097744360902,883,35,6.624493515075907,6.631578947368421,882,35,6.622360748402165,3,2,1,1.1271186440677967,1563.9455782312925,11689.830508474577,6,827,75
PRV52179,2,2,12000.0,24000,19000,9899.494936611665,12000.0,1068.0,2136.0,5.5,11,8,3.5355339059327378,5.5,11,8,3.5355339059327378,1,1,1,1.0,2181.818181818182,12000.0,3,16,1
PRV52180,5,5,12880.0,64400,28000,10058.429300840167,12000.0,1068.0,5340.0,6.2,31,11,3.271085446759225,6.2,31,11,3.271085446759225,4,3,2,1.0,2077.4193548387098,12880.0,9,43,5
PRV52181,10,10,10500.0,105000,21000,5911.3826169894,11000.0,1068.0,10680.0,6.0,60,22,6.68331255192114,6.0,60,22,6.68331255192114,9,7,2,1.0,1750.0,10500.0,18,82,10
PRV52182,5,5,5800.0,29000,11000,3114.4823004794875,5000.0,1068.0,5340.0,3.8,19,7,2.280350850198276,3.8,19,7,2.280350850198276,1,1,0,1.0,1526.3157894736842,5800.0,2,35,3
PRV52188,14,13,11785.714285714286,165000,57000,15338.130321464927,6000.0,1068.0,14952.0,6.571428571428571,92,21,6.357482396167717,6.571428571428571,92,21,6.357482396167717,1,2,1,1.0769230769230769,1793.4782608695652,12692.307692307691,4,106,9
PRV52192,6,4,8166.666666666667,49000,12000,3250.6409624359726,7500.0,1068.0,6408.0,4.333333333333333,26,10,3.011090610836324,4.333333333333333,26,10,3.011090610836324,1,1,1,1.5,1884.6153846153845,12250.0,3,50,3
PRV52195,10,10,12000.0,120000,43000,13490.737563232042,5500.0,1068.0,10680.0,6.5,65,21,7.2610069702639874,6.5,65,21,7.2610069702639874,8,5,3,1.0,1846.1538461538462,12000.0,16,83,6
PRV52197,10,10,11400.0,114000,57000,16567.70620480967,6500.0,1068.0,10680.0,7.7,77,17,5.012207320355197,7.7,77,17,5.012207320355197,4,3,2,1.0,1480.5194805194806,11400.0,9,85,13
PRV52265,30,27,8666.666666666666,260000,31000,6348.137567406101,6000.0,1068.0,30972.0,4.733333333333333,142,18,4.346487550078627,4.733333333333333,142,18,4.346487550078627,2,6,2,1.1111111111111112,1830.9859154929577,9629.62962962963,10,235,18
PRV52266,37,30,12443.243243243243,460400,57000,12118.95990542048,9000.0,1068.0,37380.0,7.45945945945946,276,30,6.706524992682684,7.702702702702703,285,30,6.851053709973155,2,2,2,1.2333333333333334,1615.438596491228,15346.666666666666,6,271,22
PRV52267,10,10,7890.0,78900,15000,4500.481455725969,8000.0,1068.0,10680.0,4.9,49,13,3.142893217686178,4.9,49,13,3.142893217686178,4,2,3,1.0,1610.204081632653,7890.0,9,74,10
PRV52278,16,16,14687.5,235000,57000,15869.126209929349,7500.0,1068.0,17088.0,5.6875,91,14,4.158825956124316,5.6875,91,14,4.158825956124316,4,4,1,1.0,2582.4175824175823,14687.5,9,116,9
PRV52279,82,76,9548.780487804877,783000,57000,10763.624658003453,6000.0,1068.0,85440.0,5.548780487804878,455,35,5.52022642008435,5.573170731707317,457,35,5.531125145745505,2,2,1,1.0789473684210527,1713.3479212253828,10302.631578947368,5,521,36
PRV52280,41,38,9634.146341463415,395000,34000,6417.772579177979,8000.0,1068.0,42720.0,7.2682926829268295,298,30,6.8812222397038685,7.2682926829268295,298,30,6.8812222397038685,4,5,1,1.0789473684210527,1325.503355704698,10394.736842105263,10,300,28
PRV52281,41,41,9951.219512195123,408000,44000,9772.285350705317,7000.0,1068.0,43788.0,4.7560975609756095,195,15,3.8586298591914594,4.7560975609756095,195,15,3.8586298591914594,2,1,1,1.0,2092.3076923076924,9951.219512195123,4,271,29
PRV52282,6,6,12833.333333333334,77000,23000,8010.40989379861,13000.0,1068.0,5340.0,6.0,36,10,3.0983866769659336,6.0,36,10,3.0983866769659336,1,1,0,1.0,2138.8888888888887,12833.333333333334,2,50,7
PRV52283,66,54,9010.60606060606,594700,61000,10158.80260642318,6000.0,1068.0,69420.0,4.9393939393939394,326,19,3.6914820366676073,4.9393939393939394,326,19,3.6914820366676073,4,2,0,1.2222222222222223,1824.2331288343557,11012.962962962964,6,459,39
PRV52285,19,19,7578.9473684210525,144000,30000,8719.810073579485,4000.0,1068.0,19224.0,5.894736842105263,112,35,7.971440249360389,5.894736842105263,112,35,7.971440249360389,4,2,2,1.0,1285.7142857142858,7578.9473684210525,8,141,9
PRV52286,5,5,18000.0,90000,44000,16777.961735562516,12000.0,1068.0,5340.0,3.4,17,5,1.816590212458495,3.4,17,5,1.816590212458495,2,1,0,1.0,5294.117647058823,18000.0,3,38,5
PRV52289,4,4,4500.0,18000,7000,2380.4761428476168,4500.0,1068.0,4272.0,3.25,13,4,0.9574271077563381,3.25,13,4,0.9574271077563381,1,1,0,1.0,1384.6153846153845,4500.0,2,28,1
PRV52290,10,10,6800.0,68000,10000,2573.3678754158377,6000.0,1068.0,10680.0,3.1,31,9,2.6853512081497106,3.1,31,9,2.6853512081497106,3,3,1,1.0,2193.548387096774,6800.0,7,86,5
PRV52291,17,16,7529.411764705882,128000,23000,4925.92183071889,7000.0,1068.0,18156.0,4.647058823529412,79,13,3.0810139660221485,4.647058823529412,79,13,3.0810139660221485,1,1,0,1.0625,1620.253164556962,8000.0,2,135,12
PRV52292,25,25,12120.0,303000,34000,9043.045209809949,9000.0,1068.0,26700.0,7.2,180,26,6.244997998398399,7.2,180,26,6.244997998398399,3,5,1,1.0,1683.3333333333333,12120.0,9,177,19
PRV52294,7,7,7714.285714285715,54000,15000,4461.47530585589,6000.0,1068.0,7476.0,4.571428571428571,32,9,2.699206232527312,4.571428571428571,32,9,2.699206232527312,1,1,0,1.0,1687.5,7714.285714285715,2,54,6
PRV52295,5,5,3800.0,19000,5000,836.6600265340755,4000.0,1068.0,5340.0,5.2,26,12,4.8166378315169185,5.2,26,12,4.8166378315169185,3,2,0,1.0,730.7692307692307,3800.0,5,39,2
PRV52296,2,2,6000.0,12000,10000,5656.85424949238,6000.0,1068.0,2136.0,3.5,7,5,2.1213203435596424,3.5,7,5,2.1213203435596424,1,1,0,1.0,1714.2857142857142,6000.0,2,19,1
PRV52298,9,7,10333.333333333334,93000,44000,12825.75533838066,6000.0,1068.0,8544.0,3.2222222222222223,29,7,1.855921454276674,3.2222222222222223,29,7,1.855921454276674,3,4,1,1.2857142857142858,3206.896551724138,13285.714285714286,8,69,7
PRV52300,3,3,18333.333333333332,55000,31000,13576.941236277533,20000.0,1068.0,3204.0,5.666666666666667,17,9,3.0550504633038935,5.666666666666667,17,9,3.0550504633038935,2,1,0,1.0,3235.294117647059,18333.333333333332,3,18,6
PRV52302,11,8,11545.454545454546,127000,57000,15351.63598033536,8000.0,1068.0,10680.0,5.818181818181818,64,21,5.455605957511628,5.818181818181818,64,21,5.455605957511628,3,2,0,1.375,1984.375,15875.0,5,89,10
PRV52303,23,23,11217.391304347826,258000,57000,13375.542543759522,8000.0,1068.0,23496.0,4.304347826086956,99,11,2.7705395373578843,4.304347826086956,99,11,2.7705395373578843,16,6,4,1.0,2606.060606060606,11217.391304347826,26,149,11
PRV52307,53,52,14528.301886792453,770000,63000,15516.249266228198,9000.0,1068.0,54468.0,5.60377358490566,297,23,4.7204123949629215,5.60377358490566,297,23,4.7204123949629215,41,26,11,1.0192307692307692,2592.5925925925926,14807.692307692309,78,368,30
PRV52308,40,32,9117.5,364700,44000,8207.778908778222,6500.0,1068.0,42720.0,4.8,192,19,3.749871792680179,4.8,192,19,3.749871792680179,16,16,9,1.25,1899.4791666666667,11396.875,41,295,26
PRV52314,40,35,10300.0,412000,57000,9997.948507517647,8000.0,1068.0,40584.0,5.825,233,22,4.887910255586396,5.825,233,22,4.887910255586396,29,22,4,1.1428571428571428,1768.2403433476395,11771.42857142857,55,292,29
PRV52315,5,5,8000.0,40000,15000,5244.044240850758,6000.0,1068.0,5340.0,8.8,44,30,11.945710527214361,8.8,44,30,11.945710527214361,5,2,1,1.0,909.0909090909091,8000.0,8,37,2
PRV52317,2,2,12000.0,24000,12000,0.0,12000.0,1068.0,2136.0,4.0,8,5,1.4142135623730951,4.0,8,5,1.4142135623730951,2,1,0,1.0,3000.0,12000.0,3,11,2
PRV52320,69,62,11536.231884057972,796000,57000,12827.56649030073,7000.0,1068.0,72624.0,5.797101449275362,400,35,6.120312636538142,5.797101449275362,400,35,6.120312636538142,1,1,0,1.1129032258064515,1990.0,12838.709677419354,2,473,38
PRV52321,33,28,11121.212121212122,367000,46000,8988.734531893157,9000.0,1068.0,34176.0,5.515151515151516,182,35,6.586545054698689,5.515151515151516,182,35,6.586545054698689,14,16,5,1.1785714285714286,2016.4835164835165,13107.142857142857,35,240,31
PRV52325,27,23,9477.777777777777,255900,32000,7110.249012913755,8000.0,1068.0,28836.0,6.555555555555555,177,35,6.629382923675321,6.555555555555555,177,35,6.629382923675321,20,12,2,1.173913043478261,1445.7627118644068,11126.08695652174,34,208,17
PRV52326,8,7,8250.0,66000,16000,3882.1937833431975,8000.0,1068.0,8544.0,2.75,22,5,1.7525491637693282,2.75,22,5,1.7525491637693282,1,1,0,1.1428571428571428,3000.0,9428.57142857143,2,48,2
PRV52331,9,8,6111.111111111111,55000,13000,3295.619988880865,4000.0,1068.0,8544.0,5.333333333333333,48,19,5.894913061275798,5.333333333333333,48,19,5.894913061275798,3,2,1,1.125,1145.8333333333333,6875.0,6,70,12
PRV52334,8,8,11625.0,93000,34000,9575.82521621132,8500.0,1068.0,8544.0,4.75,38,13,3.99106144134257,4.75,38,13,3.99106144134257,5,4,1,1.0,2447.3684210526317,11625.0,10,64,7
PRV52335,2,2,13000.0,26000,22000,12727.922061357855,13000.0,1068.0,2136.0,5.5,11,7,2.1213203435596424,5.5,11,7,2.1213203435596424,1,2,0,1.0,2363.6363636363635,13000.0,3,13,2
PRV52340,224,176,9265.17857142857,2075400,57000,9193.009723189669,7000.0,1068.0,238164.0,5.419642857142857,1214,35,5.063964651186748,5.419642857142857,1214,35,5.063964651186748,4,4,0,1.2727272727272727,1709.5551894563428,11792.045454545454,8,1184,92
PRV52342,51,45,11705.882352941177,597000,57000,13491.173585195706,7000.0,1068.0,53400.0,6.607843137254902,337,26,6.37519703655518,6.607843137254902,337,26,6.37519703655518,5,6,0,1.1333333333333333,1771.513353115727,13266.666666666666,11,356,37
PRV52343,42,38,9623.809523809523,404200,34000,8002.737626825555,7000.0,1068.0,44856.0,5.214285714285714,219,35,6.376541283928505,5.214285714285714,219,35,6.376541283928505,4,5,2,1.105263157894737,1845.662100456621,10636.842105263158,11,308,23
PRV52344,23,18,10826.08695652174,249000,22000,5157.978584969498,10000.0,1068.0,24564.0,3.5652173913043477,82,9,2.370770625700385,3.5652173913043477,82,9,2.370770625700385,1,1,0,1.2777777777777777,3036.5853658536585,13833.333333333334,2,177,18
PRV52346,19,18,10578.947368421053,201000,28000,6551.639230619092,9000.0,1068.0,18156.0,5.052631578947368,96,14,3.865426298331952,5.052631578947368,96,14,3.865426298331952,15,10,1,1.0555555555555556,2093.75,11166.666666666666,26,148,20
PRV52347,50,46,12528.0,626400,100000,15075.74129222852,8500.0,1068.0,53400.0,5.08,254,26,4.566247063497326,5.08,254,26,4.566247063497326,33,20,6,1.0869565217391304,2466.1417322834645,13617.391304347826,59,372,29
PRV52348,9,8,9444.444444444445,85000,22000,6306.9626428081665,6000.0,1068.0,9612.0,7.333333333333333,66,35,10.5,7.333333333333333,66,35,10.5,2,2,0,1.125,1287.878787878788,10625.0,4,72,4
PRV52350,7,7,4285.714285714285,30000,9000,3093.772546815388,4000.0,1068.0,7476.0,3.7142857142857144,26,5,1.6035674514745464,3.7142857142857144,26,5,1.6035674514745464,3,2,1,1.0,1153.8461538461538,4285.714285714285,6,52,2
PRV52353,6,4,23333.333333333332,140000,100000,37787.12302711952,8500.0,1068.0,6408.0,7.333333333333333,44,15,4.501851470969102,7.333333333333333,44,15,4.501851470969102,4,3,3,1.5,3181.818181818182,35000.0,10,50,5
PRV52357,8,7,8625.0,69000,15000,3889.0872965260114,7000.0,1068.0,8544.0,5.625,45,15,4.373213921133975,5.625,45,15,4.373213921133975,6,5,3,1.1428571428571428,1533.3333333333333,9857.142857142857,14,59,6
PRV52359,42,39,9833.333333333334,413000,30000,6435.104436269163,7500.0,1068.0,44856.0,4.976190476190476,209,17,3.3603723315633274,4.976190476190476,209,17,3.3603723315633274,24,21,4,1.0769230769230769,1976.0765550239234,10589.74358974359,49,310,27
PRV52362,9,8,10033.333333333334,90300,35000,10368.702908271604,8000.0,1068.0,9612.0,6.222222222222222,56,12,3.929942040850532,6.222222222222222,56,12,3.929942040850532,9,4,2,1.125,1612.5,11287.5,15,71,6
PRV52366,25,25,9052.0,226300,31000,8390.526403827911,5000.0,1068.0,26700.0,4.36,109,12,3.1738514983113713,4.36,109,12,3.1738514983113713,19,12,2,1.0,2076.146788990826,9052.0,33,189,17
PRV52367,4,4,14750.0,59000,29000,12763.88133236386,13500.0,1068.0,4272.0,6.75,27,13,4.349329450233296,6.75,27,13,4.349329450233296,3,2,1,1.0,2185.185185185185,14750.0,6,37,6
PRV52372,27,24,9925.925925925925,268000,27000,6462.471103496925,9000.0,1068.0,28836.0,6.0,162,19,4.574174999174925,6.0,162,19,4.574174999174925,1,1,0,1.125,1654.320987654321,11166.666666666666,2,220,20
PRV52373,3,3,12666.666666666666,38000,24000,9865.765724632494,8000.0,1068.0,3204.0,3.6666666666666665,11,5,2.3094010767585034,3.6666666666666665,11,5,2.3094010767585034,3,3,2,1.0,3454.5454545454545,12666.666666666666,8,18,8
PRV52378,3,3,3666.6666666666665,11000,7000,3511.8845842842466,4000.0,1068.0,3204.0,11.0,33,27,13.892443989449804,11.0,33,27,13.892443989449804,2,1,1,1.0,333.3333333333333,3666.6666666666665,4,26,2
PRV52387,13,11,8153.846153846154,106000,21000,5304.811555656397,8000.0,1068.0,13884.0,4.769230769230769,62,12,2.743290182543769,4.769230769230769,62,12,2.743290182543769,10,4,4,1.1818181818181819,1709.6774193548388,9636.363636363636,18,90,7
PRV52392,5,4,10000.0,50000,17000,5244.044240850758,10000.0,1068.0,5340.0,6.6,33,13,5.412947441089743,6.6,33,13,5.412947441089743,3,3,0,1.25,1515.1515151515152,12500.0,6,44,2
PRV52393,16,12,11125.0,178000,37000,9471.888231322553,9000.0,1068.0,16020.0,8.875,142,35,10.601100571795994,8.875,142,35,10.601100571795994,9,8,3,1.3333333333333333,1253.5211267605634,14833.333333333334,20,126,13
PRV52394,3,3,5333.333333333333,16000,8000,2309.4010767585028,4000.0,1068.0,3204.0,7.0,21,12,4.358898943540674,7.0,21,12,4.358898943540674,3,2,1,1.0,761.9047619047619,5333.333333333333,6,26,2
PRV52396,17,16,8705.882352941177,148000,17000,4934.124870257553,8000.0,1068.0,18156.0,6.0,102,35,7.881941385217224,6.0,102,35,7.881941385217224,7,10,3,1.0625,1450.9803921568628,9250.0,20,134,13
PRV52398,12,11,15666.666666666666,188000,99000,26537.566283335484,8000.0,1068.0,11748.0,5.416666666666667,65,14,4.187825066532602,5.416666666666667,65,14,4.187825066532602,8,5,0,1.0909090909090908,2892.3076923076924,17090.909090909092,13,100,9
PRV52401,4,4,12750.0,51000,36000,15945.218719101975,7000.0,1068.0,4272.0,4.25,17,5,0.9574271077563381,4.25,17,5,0.9574271077563381,3,2,1,1.0,3000.0,12750.0,6,33,3
PRV52402,57,56,9385.964912280702,535000,52000,10130.848198104271,6000.0,1068.0,59808.0,5.456140350877193,311,35,5.694829031168151,5.456140350877193,311,35,5.694829031168151,1,1,1,1.0178571428571428,1720.257234726688,9553.57142857143,3,415,30
PRV52403,2,2,6500.0,13000,10000,4949.747468305833,6500.0,1068.0,2136.0,4.0,8,4,0.0,4.0,8,4,0.0,1,1,0,1.0,1625.0,6500.0,2,17,1
PRV52404,7,6,8428.57142857143,59000,18000,6373.307431706682,6000.0,1068.0,7476.0,7.428571428571429,52,21,6.477065767180457,7.428571428571429,52,21,6.477065767180457,2,1,0,1.1666666666666667,1134.6153846153845,9833.333333333334,3,44,2
PRV52405,22,22,7681.818181818182,169000,29000,5923.209905483309,5500.0,1068.0,23496.0,4.0,88,14,2.8949874578229835,4.0,88,14,2.8949874578229835,7,6,4,1.0,1920.4545454545455,7681.818181818182,17,161,13
PRV52419,5,3,13600.0,68000,32000,11588.787684654508,9000.0,1068.0,4272.0,8.8,44,21,8.78635305459552,8.8,44,21,8.78635305459552,2,2,1,1.6666666666666667,1545.4545454545455,22666.666666666668,5,45,10
PRV52427,3,3,10000.0,30000,18000,6928.203230275509,6000.0,1068.0,3204.0,3.0,9,7,3.4641016151377544,3.0,9,7,3.4641016151377544,2,1,0,1.0,3333.3333333333335,10000.0,3,21,0
PRV52445,5,5,20400.0,102000,43000,17840.96409950987,10000.0,1068.0,5340.0,8.2,41,32,13.386560424545209,8.2,41,32,13.386560424545209,3,3,1,1.0,2487.8048780487807,20400.0,7,38,5
PRV52446,10,10,12900.0,129000,57000,16237.473804614914,6500.0,1068.0,10680.0,7.3,73,20,7.10320741324337,7.3,73,20,7.10320741324337,1,2,1,1.0,1767.123287671233,12900.0,4,74,7
PRV52449,6,5,21000.0,126000,61000,21661.024906499693,13500.0,1068.0,6408.0,6.666666666666667,40,14,5.988878581726855,6.666666666666667,40,14,5.988878581726855,5,4,1,1.2,3150.0,25200.0,10,51,6
PRV52452,2,2,10000.0,20000,12000,2828.42712474619,10000.0,1068.0,2136.0,5.5,11,7,2.1213203435596424,5.5,11,7,2.1213203435596424,1,1,0,1.0,1818.1818181818182,10000.0,2,19,2
